marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date
US,31765834,R2NO936CLXG51G,B001QTN5ZG,149236113,"Lipton Yellow Label Orange Pekoe Loose Tea, 15.8. OZ (Pack of 6)",Grocery,5,0,0,N,Y,Great bargin great product,"Great product and great deal...Exactly what I've been Looking for.,",2015-08-22
US,13185724,R37IRPNH4R0C9K,B00K7A2VRS,592181671,"Great Lakes Gelatin, 2 Collagen Hydrolysate 16-Ounce Cans and Measuring Spoons Combo Pack",Grocery,5,0,0,N,Y,This stuff is amazing. It was recommended by my chiropractor,This stuff is amazing .  It was recommended by my chiropractor .  It keeps my back Strong!  Now I don't need my chiropractor anymore :-),2015-08-21
US,13422597,R1GD2WSD8IKEO,B00IVT3LVM,354147905,"Mad Monkey Coffee Capsules, 48 Count",Grocery,5,0,0,N,Y,I want to meet the monkeys who make this,Coffee with an attitude. Great kick start for your morning.,2015-08-23
US,52507856,R3BOTKR0XN1S46,B004CHACSM,7428188,"Smarties Candy Rolls, Bulk, 5 Pound",Grocery,5,1,1,N,Y,It's smart!,"Product fresh, as described, received promptly. Recommend!",2015-08-25
US,47771231,R2VD5WA9WJ8TGL,B000WL39JQ,79689919,Hershey's Chocolate,Grocery,3,0,0,N,N,Kinda confused in the pricing structure you actually pay more ...,Kinda confused in the pricing structure you actually pay more for the bigger box !!!! Save $15 by buying three smaller boxes,2015-08-25
US,48940171,RHJJK09LIXDC4,B00HVJI7KI,563147260,"Sherpa Pink Gourmet Himalayan Salt, 5 lbs Fine Grain. Incredible Taste. Rich in Nutrients and Minerals To Improve Your Health",Grocery,4,0,0,N,Y,so good..,"So far, so good... haven't actually used yet but service was fine and prompt, product looks highly suitable.  But the proof is in the pudding, and the pudding will follow...",2015-08-30
US,2001009,R3L0BYXQSIUUWS,B006CQ1ZHI,178240057,"Death Wish Ground Coffee, Fair Trade and USDA Certified Organic",Grocery,5,0,0,N,Y,"Product is great, shipping was fast","Product is great , shipping was fast.",2015-08-19
US,1458470,RRQHGLS9DS4KO,B00DS842HS,552852355,"Viva Naturals Organic Extra Virgin Coconut Oil, 16 Ounce",Grocery,5,0,0,N,Y,I love this! I use this in my bullet-proof coffee ...,I love this!  I use this in my bullet-proof coffee every morning and it has has become essential.  The taste is great and the product provides energy all morning.  Recently I bought a different brand locally and must say the Viva Labs has a superior taste.  It's great for cooking because the smoke point is quite high.<br />If you use this as a hair treatment I suggest using small amounts.  A little goes a long way.,2015-08-23
US,34798634,RTR3EHTWT2ME0,B000Q6R05G,233157379,"Tootsie Fruit Rolls, Assorted Flavors, 5 lbs",Grocery,5,0,0,N,Y,"Great candy, fast delivery, great treat for guys at work!",Everyone at work loves those Tootsie Fruit Rolls and they are very difficult to find at the stores unless you just want a little bag.,2015-08-31
US,10464573,R2M4UQW6ZGKZ6L,B00KWD0302,57326439,Farm Fresh Nuts BRAZIL NUTS Himalayan Salt,Grocery,5,0,0,N,Y,Great nuts! fresh and quick delievery,Great nuts!  fresh and quick delievery!,2015-08-29
US,49461909,R11M1WTXQPT71A,B00KVM340A,356056108,Cacao Nibs Parent,Grocery,5,1,1,N,Y,Five Stars,"Tasty and healthy, I make mint choc. chip ice cream and all sorts of goodies.",2015-08-28
US,10141584,R308ST8CSJ9WO8,B008C2BV0G,738970091,Kashi Organic Flake Cereal,Grocery,3,0,0,N,N,I liked that it's organic and non-GMO though,My box barely had any berries in it and the corn cereal got stuck in my teeth. I liked that it's organic and non-GMO though.,2015-08-28
US,17218224,R34NGYVTODSSAQ,B00IK9DH30,222204071,"Swad Garam Masala, Whole, 7 Ounce",Grocery,4,0,0,N,Y,Four Stars,Product delivered as specified and satisfactory.,2015-08-28
US,34585568,R1G60J0LH61CTO,B00JD7L3TI,401739586,Terrapin Ridge Farms Aioli,Grocery,2,0,0,N,Y,I had been using Redbone Alley Chipotle Aioli for a ...,"I had been using Redbone Alley Chipotle Aioli for a side dip with crab cakes which is no longer available.  This is very strong flavored, quite smokey- I won't purchase it again.",2015-08-28
US,12672291,R32I40DPQ894SK,B00FN6GCYY,731048454,Maxwell House International Cafes,Grocery,2,0,0,N,Y,Two Stars,"No one family member wanted to reorder, sorry.",2015-08-31
US,35841437,R3TWVB7X2UU1IX,B000FAPM2Q,805998625,"Seitenbacher Vegetarian Vegetable Broth and Seasoning, 5-Ounce Cans (Pack of 6)",Grocery,5,0,0,N,Y,great stuff!,"Great stuff! I use it in most of my cooking and it tastes great. It goes well with just about everything and is worth the price. I have only used 1 container so far and have many more left using it almost each day. I like it in soups,sauces,meat and mashed potatoes.",2015-08-18
US,39352040,R1JIFR2VHC1F0P,B000ELGPAO,381192723,1 X Vietnamese coffee filter set,Grocery,5,2,2,N,Y,There are some really good vids on youtube on how to make proper Vietnamese ...,This little device makes a dynamite cup of coffee.<br /><br />While not quick to make a cup (takes bout 5 min per cup).  It is quick to clean up.<br /><br />There are some really good vids on youtube on how to make proper Vietnamese coffee.<br /><br />Note: My unit arrived covered in a oily residue from the manufacture process.  Soap and water cleaned it right up.,2015-08-24
US,1658741,R1MZNEZ39HQSXJ,B002UJD00G,32696894,Harcos Fruit Punch Blood Energy Potion 3.4 Ounces,Grocery,5,0,0,N,Y,Five Stars,"These taste amazing, would need more.",2015-08-29
US,52693771,R3TMK0LV2NW29F,B008XGVX9K,318494381,Kettle Real Sliced Potatoes,Grocery,1,2,2,N,Y,Was Excellent,"will order again when the chemicals [maltodextrin, dextrose &#62; both man-made additives, not naturally occurring...] are removed.",2015-08-29
US,34356506,R26W4L10JINJPG,B008233EI2,549242873,Once Again Organic Lightly Toasted Creamy Almond Butter 16 Oz,Grocery,5,0,0,N,Y,Great organic almond butter!,Very good product.  I will buy again.,2015-08-31
US,12615218,R2MBMW6DCRR7LG,B008NOJ0LK,318120871,Bar-Tender's Instant Cocktail Drink Mixes 8 ct Boxes (Pack of 2),Grocery,5,0,0,N,Y,Mix ease,Superior quality item for mixing Daiquiris.,2015-08-31
US,12103894,R3R5M1Z9ZOV896,B0024SCJHS,935836602,"The Republic of Tea, Double Red Rooibos, 36-Count",Grocery,5,1,1,N,Y,Five Stars,Superb tea - healthy and delicious!,2015-08-29
US,52589382,R3EDS5D746EKPI,B0004M1J54,682077859,"San-J Reduced Salt Soy Tamari Sauce, 10 oz",Grocery,1,3,5,N,N,Celiacs beware !  Cross Contamination alert!,"I just called their 800-446-5500 number and asked about gluten-free soy sauce (I have celiac).  The answer is this: before 2015, they did brew with a very small amount of wheat (even for the gluten-free soy sauce).  So check your production date on your bottle.<br /><br />Bottles that were manufactured this year in 2015, are 100% soybeans, salt and alcohol.  HOWEVER ... there is cross contamination concerns.<br /><br />Since they also produce the traditional soy/wheat soy sauce (shoyu), every time after they use the production line to make shoyu, the entire line is washed, sanitized, and tested for gluten - making sure it's only 2ppm of gluten (still gluten!)  Then they switch the production line to making gluten-free soy sauce. Also if it doesn't say &#34;organic soybeans&#34; in the back, it's genetically modified soybeans.  Only the &#34;organic soybeans&#34; one is 100% organic soybeans.<br /><br />And no, they will NOT stop making the shoyu.  So even though this has a great taste, it has 2 strikes against it:  1) cross contamination with gluten, and 2) not GMO soybeans.  Still looking for the 100% gluten-free soy sauce.",2015-08-18
US,46975431,R3CD379GA1RLKE,B00PTM6N2I,986243471,Major League Coffee Dip Quit Chewing Tin Can Non Tobacco Nicotine Free Smokeless Alternative to Chew Snuff Snus Leaf,Grocery,5,0,1,N,Y,i hope this works,"not bad taste like coffee, puts a smile on my face:-)",2015-08-29
US,40321573,R12Z5FQHIBZ64B,B00MMK6H62,417051857,Terrasoul Superfoods Vanilla Bean Powder (Organic),Grocery,5,0,0,N,Y,Great for mixing in Protein Drinks,I use this powder to enhance the flavor of my protein powders.  It works great and is of a high quality just like my protein.,2015-08-26
US,10469791,R10JEYSRUICHYJ,B00L4I64YI,771083589,"Pooki's Mahi 100% Kona Coffee, Decaf, Single Serve for Keurig K-Cup Brewers, Medium Roast, 24 Count",Grocery,4,0,1,N,N,Very smooth,"The coffee is great! It's super smooth. Great flavor, smell, and just a really good coffee. Only down thing that I didn't like was coffee grounds always ended up in the coffee and my other coffees don't do that. I got this coffee to try for a good price and I will say it's one of the best I have ever had.",2015-08-19
US,11892887,RWN1EGTOHVXGG,B00FRU1KVQ,267956568,San Francisco Bay One Cup,Grocery,5,0,0,N,Y,Delicious!,"I love San Francisco Bay coffee! Not only is the taste fantastic (we've had the breakfast blend and the rainforest blend and been pleased with both), but the k-cups are genius. I struggled with the waste of k-cups and the incredible convenience of them. With these, instead of adding more unnecessary plastic to landfills, they decided to put a light mesh there instead. They work, the grounds never seep through to our coffee, and it's delicious. So happy we found this brand!",2015-08-28
US,14564591,R1TJL0FSCMRIRP,B007K687HA,971794757,Old Wisconsin Snack Sticks,Grocery,5,0,0,N,Y,Love em!,Delicious and low calorie snack without lots of icky chemicals. I have to hide them from the kid cuz he loves them too:),2015-08-19
US,49224325,R3J9L6XSNVG0NC,B007TWNH02,284006609,"Growing Naturals Pea Protein Powder, Chocolate, 15.8 Ounce",Grocery,5,1,1,N,Y,Excellent protein for savory dishes.,Love using this powder in savory dishes to give it a protein boost. Makes vegetarian dishes like indian curries and african food taste heartier and more filling.,2015-08-31
US,10247854,R2K0YG11LBWUM1,B00376HWKK,561776593,Jason Winters Original Blend Herbal Tea - 20 Count,Grocery,5,6,7,N,Y,Amazing tea!!!,"This tea is AMAZING!! Many years ago I heard Jason Winters on a radio talk show talking about how he had been diagnosed with terminal cancer and told to get his affairs in order. He didn't want to just accept that so he went in search of alternative treatments. He visited some native Americans, some people from India and others and ended up developing this tea,<br />In the year before, my dad had had a skin cancer removed from his face and an identical spot was growing on the back of his hand. I bought the tea, he drank it every day and within 6 months the spot was GONE!!! Truly amazing!!!",2015-08-21
US,11656713,R1P8G3TFNO9VKI,B002HQKMUI,94797815,Better Than Milk Soy Beverage Mix Original -- 25.9 oz,Grocery,5,2,2,N,Y,Great Vegan Option!,Using this to make sour cream and onion powder! It's the perfect replacement! Will buy this again!,2015-08-19
US,435893,RWNSVQSX8KL3C,B007YD1SI4,780782527,"Next Organics Dark Chocolate Covered Ginger, Organic, 4 oz",Grocery,1,0,0,N,Y,not as expected,"these are giant balls, and i wanted teeny ones",2015-08-27
US,51638238,R17BZRGSW9QCH8,B00IKQO7GO,331264602,"Russell Stover , New Flavor, Sugar Free Birthday Cake Candy, Covered in Milk Chocolate, 3 oz bag (Pack of 6 Bags)",Grocery,1,1,1,N,N,It only tastes sort of a like vomit. What's wrong with that,Come on!  It only tastes sort of a like vomit.  What's wrong with that?,2015-08-24
US,13365992,R2X1K0VMM07DJM,B0013Z3L4S,259712022,Sicilia Lemon Juice - 7 oz.,Grocery,5,0,0,N,Y,Five Stars,This is very Good and I will be using it over and over.,2015-08-29
US,27639659,R3SBTHJDFCKIIG,B00LPEBEI2,824720305,Sahale Snacks,Grocery,5,0,1,N,Y,Nice!,Really good late afternoon snack.,2015-08-27
US,14357861,R14IIEU9K8EZ5T,B00ZQ61PWU,539753186,Starwest Botanicals Organic Schisandra Berry Whole,Grocery,2,0,7,N,Y,Two Stars,Very tart. ..unsure howe to prepare,2015-08-23
US,10733810,RQF8K088A55I9,B00OUY7MQ2,918526653,"Chik'n Sliders, 5 oz (Case of 24 Cans)",Grocery,4,0,0,N,Y,"as a vegetarian for over 30 years, it's something ...","as a vegetarian for over 30 years, it's something new and a quick lunch - pricey but what vegetarian food isn't!",2015-08-30
US,15144649,RK6MBMC9YD9U,B00438HH92,666891758,"Festival Mushroom Pieces/Stems, Fresh Pack, 4-Ounce (Pack of 24)",Grocery,5,2,2,N,Y,Tastes great - no issues,Always have mushrooms on hand when you buy them by the case!  Tastes great - no issues!,2015-08-20
US,2370639,R1DIMJ3TH4GACY,B00Y216XZO,305408799,"Brew & Save Carafe Filter, Keurig 2.0 Multi-Cup Brewer Compatible - Orange",Grocery,3,0,0,N,N,Three Stars,The large K-cup works great but the small one is not compatible with the 2.0 Keurig.,2015-08-27
US,16195121,RG2WI85ZKR5K5,B000IZ24PG,269529870,"Caffe D'Vita Cappuccino Mix, 16 Ounce Canisters (Pack of 6)",Grocery,5,0,0,N,Y,Good stuff,"My husband really likes this, also the mocha.  He was excited to get his new shipment",2015-08-24
US,37210675,R1O6U3GCID7IP0,B0039QU2BE,593303225,"Harmony House Foods, Dried Leeks, Green and White",Grocery,1,2,2,N,Y,One Star,Tasteless and extremely old stock - did not add good flavor and had the texture of woody okra,2015-08-27
US,31079639,R2NNMFR4OA6L57,B0046EJ570,864742340,J.R. Watkins Watkins All Natural Extracts,Grocery,5,0,0,N,Y,Great stuff!,I've purchased this Watkins vanilla before.  It is the best vanilla I've ever used.  and as double strength it will last twice as long!!!,2015-08-29
US,40487888,R2FPNBHGYD9G5V,B001IQ1ITW,262967720,"Heinz Tomato Ketchup, Reduced Sugar, Bottle, 13 oz",Grocery,5,0,0,N,N,I have to say I was very happy to find that this reduced sugar ketchup tasted just ...,I am a ketchup lover I put it on almost everything. I have to say I was very happy to find that this reduced sugar ketchup tasted just as good as normal catch up! No funny taste or anything! I highly recommend it.,2015-08-20
US,38884528,R3U609PB2YQ7X,B001M09AZS,363883176,Quaker Instant Oatmeal Breakfast Cereal,Grocery,5,0,0,N,Y,Delicious. Can't find it at most grocery stores unless ...,Delicious. Can't find it at most grocery stores unless it's part of a combo pack which is mostly full of other flavors.,2015-08-31
US,23153932,RA147JATQHSIV,B008YA1ZXO,812134345,Barista Prima Coffeehouse Dark Roast Extra Bold K-Cup for Keurig Brewers,Grocery,5,0,0,N,Y,Five Stars,Great tasting cup of coffee if you like a smooth rich stong flavor.,2015-08-22
US,40816998,RP2DCID60T9T,B0045W0BGC,824005500,Cento Pizza Sauce,Grocery,5,0,0,N,Y,Five Stars,Excellent consistent sauce at a good price. Quick delivery. As good as any.,2015-08-26
US,52390372,R36EP51M1WV6RM,B001EPQPKE,323622922,"Weber Grill Gourmet Burger Seasoning, 5.75 oz (Pack of 4)",Grocery,5,0,0,N,Y,Tastes great! Less filling!,Great stuff on beef burgers or turkey burgers.  I sprinkle some on both sides.  Don't over use or overcook the burgers - this is best with some juice.,2015-08-19
US,36365215,R2V8B1PZ5VYW57,B00H8YGOMO,322121829,Bell Plantation PB2 Powdered Peanut Butter,Grocery,5,0,0,N,Y,Very Yummy.,Yummy. I used this product to add some flavor to protein shakes.  I have mixed some up per the instructions and it tastes great!  Way less fat then regular PB.,2015-08-31
